id_hecho,cantidad_victimas,fecha,anio,mes,dia,hora,franja_horaria,lugar_hecho,tipo_calle,comuna,latitud,longitud,participantes,victima,acusado
2016-0001,1,2016-01-01,2016,1,1,4:00:00,4,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,8,-34.68757022,-58.47533969,MOTO-AUTO,MOTO,AUTO
2016-0002,1,2016-01-02,2016,1,2,1:15:00,1,AV GRAL PAZ  Y AV DE LOS CORRALES,AVENIDA,9,-34.66977709,-58.50877521,AUTO-PASAJEROS,AUTO,PASAJEROS
2016-0003,1,2016-01-03,2016,1,3,7:00:00,7,AV ENTRE RIOS 2034,AVENIDA,1,-34.63189362,-58.39040293,MOTO-AUTO,MOTO,AUTO
2016-0004,1,2016-01-10,2016,1,10,0:00:00,0,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,8,-34.68092974,-58.46503904,MOTO-SD,MOTO,SD
2016-0005,1,2016-01-21,2016,1,21,5:20:00,5,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA ,AVENIDA,1,-34.6224663,-58.38718297,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0008,1,2016-01-24,2016,1,24,18:30:00,18,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-34.68475866,-58.44451316,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2016-0009,1,2016-01-24,2016,1,24,19:10:00,19,NOGOYA Y JOAQUIN V. GONZALES,CALLE,11,-34.6082544,-58.50095869,MOTO-AUTO,MOTO,AUTO
2016-0010,1,2016-01-29,2016,1,29,15:20:00,15,AV GENERAL PAZ Y AV DE LOS CORRALES,AVENIDA,9,-34.66977709,-58.50877521,MOTO-AUTO,MOTO,AUTO
2016-0012,1,2016-02-08,2016,2,8,1:20:00,1,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,1,-34.61303893,-58.38048577,MOTO-CARGAS,MOTO,CARGAS
2016-0013,1,2016-02-10,2016,2,10,11:30:00,11,AV ENTRE RIOS 1366,AVENIDA,1,-34.62477387,-58.39114932,PEATON-AUTO,PEATON,AUTO
2016-0015,1,2016-02-14,2016,2,14,5:14:00,5,AV SCALABRINI ORTIZ Y VERA,AVENIDA,15,-34.59912758,-58.4376002,PEATON-AUTO,PEATON,AUTO
2016-0016,1,2016-02-14,2016,2,14,22:00:00,22,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,4,-34.64291993,-58.36882665,MOTO-AUTO,MOTO,AUTO
2016-0017,1,2016-02-15,2016,2,15,16:54:00,16,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,8,-34.65970435,-58.44989671,PEATON-MOTO,PEATON,MOTO
2016-0019,1,2016-02-17,2016,2,17,9:30:00,9,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA ,CALLE,9,-34.65468721,-58.50990884,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0020,1,2016-02-17,2016,2,17,16:00:00,16,SUIPACHA 156,CALLE,1,-34.60653282,-58.37952223,PEATON-AUTO,PEATON,AUTO
2016-0021,1,2016-02-17,2016,2,17,23:35:00,23,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,7,-34.63063795,-58.45157703,AUTO-AUTO,AUTO,AUTO
2016-0022,1,2016-02-21,2016,2,21,6:00:00,6,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,1,-34.61079875,-58.38144696,MOTO-AUTO,MOTO,AUTO
2016-0025,1,2016-02-28,2016,2,28,4:50:00,4,AV GRAL PAZ Y AV 27 DE FEBRERO,AVENIDA,8,-34.70524971,-58.46244952,AUTO-AUTO,AUTO,AUTO
2016-0026,1,2016-02-28,2016,2,28,7:30:00,7,HOLMBERG Y VEDIA,CALLE,12,-34.54738649,-58.49216191,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2016-0027,1,2016-02-28,2016,2,28,9:35:00,9,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,7,-34.63852623,-58.44497874,AUTO-AUTO,AUTO,AUTO
2016-0028,1,2016-03-02,2016,3,2,10:00:00,10,VIAMONTE Y AV 9 DE JULIO,AVENIDA,1,-34.60028648,-58.38199706,PEATON-CARGAS,PEATON,CARGAS
2016-0029,1,2016-03-04,2016,3,4,17:30:00,17,AV CABILDO Y DEHEZA,AVENIDA,12,-34.54153077,-58.47378664,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0031,1,2016-03-08,2016,3,8,12:30:00,12,AV GRAL PAZ Y AV CNEL ROCA,AVENIDA,8,-34.69843756,-58.47064556,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0034,1,2016-03-12,2016,3,12,12:30:00,12,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,4,-34.65076549,-58.40623949,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0035,1,2016-03-13,2016,3,13,6:00:00,6,AV CORRIENTES Y AV CALLAO,AVENIDA,3,-34.60443527,-58.39228965,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0036,1,2016-03-14,2016,3,14,0:15:00,0,HERRERA Y ARISTOBULO DEL VALLE,CALLE,4,-34.63668504,-58.37813396,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0037,1,2016-03-19,2016,3,19,11:00:00,11,AV. EVA PERON Y QUIRNO,AVENIDA,7,-34.64358293,-58.46275892,MOTO-MOTO,MOTO,MOTO
2016-0038,1,2016-03-21,2016,3,21,8:06:00,8,AV GRAL PAZ COLECTORA Y ZUVIRIA,AVENIDA,8,-34.67892743,-58.49683458,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0039,1,2016-03-23,2016,3,23,1:50:00,1,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,3,-34.6088396,-58.40603217,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0041,2,2016-03-29,2016,3,29,11:00:00,11,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,7,-34.63350444,-58.4607655,MOTO-CARGAS,MOTO,CARGAS
2016-0043,1,2016-03-30,2016,3,30,18:15:00,18,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,8,-34.67494416,-58.47832463,PEATON-CARGAS,PEATON,CARGAS
2016-0044,1,2016-03-31,2016,3,31,19:40:00,19,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,7,-34.63693953,-58.43213235,MULTIPLE,MOTO,MULTIPLE
2016-0045,1,2016-04-11,2016,4,11,10:25:00,10,AV GRAL PAZ Y AV DEL LIBERTADOR,AVENIDA,13,-34.53476874,-58.46743471,MOTO-SD,MOTO,SD
2016-0047,1,2016-04-15,2016,4,15,5:30:00,5,LIMA 1483,CALLE,1,-34.62571878,-58.38247061,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0048,1,2016-04-15,2016,4,15,17:40:00,17,AV. CORRIENTES Y AV. DORREGO,AVENIDA,15,-34.5917024,-58.44759966,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0049,1,2016-04-17,2016,4,17,0:00:00,0,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700",AUTOPISTA,4,-34.63657525428238,-58.37714647568196,SD-SD,SD,SD
2016-0050,1,2016-04-19,2016,4,19,9:50:00,9,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,8,-34.68550712,-58.47305463,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0051,1,2016-04-20,2016,4,20,4:00:00,4,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,4,-34.65076549,-58.40623949,MOTO-CARGAS,MOTO,CARGAS
2016-0052,1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA LUGONES PK 10000,AUTOPISTA,13,-34.548275,-58.438519,MOTO-SD,MOTO,SD
2016-0053,1,2016-04-22,2016,4,22,9:30:00,9,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,12,-34.57558053,-58.4842918,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0054,1,2016-04-23,2016,4,23,21:00:00,21,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,8,-34.68795245,-58.48695354,MOTO-MOTO,MOTO,MOTO
2016-0055,1,2016-04-25,2016,4,25,20:30:00,20,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,14,-34.57964781,-58.40021959,PEATON-CARGAS,PEATON,CARGAS
2016-0056,1,2016-04-26,2016,4,26,4:45:00,4,AV LUIS MARIA CAMPOS 30,AVENIDA,14,-34.57660058,-58.42957885,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2016-0058,1,2016-05-04,2016,5,4,14:00:00,14,LIMA 1471,CALLE,1,-34.62556293,-58.38247542,PEATON-MOTO,PEATON,MOTO
2016-0059,1,2016-05-08,2016,5,8,16:30:00,16,PASAJE CIUDADELA Y LIMA OESTE,CALLE,1,-34.62728101,-58.38222219,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0064,1,2016-05-14,2016,5,14,18:11:00,18,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,10,-34.62953445,-58.49485242,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0065,1,2016-05-20,2016,5,20,14:40:00,14,AV GAONA Y ESPINOSA,AVENIDA,6,-34.61068024,-58.45227946,PEATON-AUTO,PEATON,AUTO
2016-0067,1,2016-05-21,2016,5,21,17:00:00,17,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,8,-34.6751276,-58.48455411,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0068,1,2016-05-22,2016,5,22,22:00:00,22,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,2,-34.58418569,-58.39056593,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0069,1,2016-05-23,2016,5,23,3:30:00,3,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,3,-34.62704273,-58.39118948,AUTO-CARGAS,AUTO,CARGAS
2016-0073,1,2016-06-11,2016,6,11,15:00:00,15,MAGARIÑOS CERVANTES 3900,CALLE,10,-34.62025108,-58.49021952,MOTO-CARGAS,MOTO,CARGAS
2016-0074,1,2016-06-12,2016,6,12,6:40:00,6,AV GRAL PAZ Y RODOLFO SCAPINO,AVENIDA,8,-34.67732118,-58.49896559,AUTO-AUTO,AUTO,AUTO
2016-0075,1,2016-06-12,2016,6,12,23:13:00,23,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,8,-34.66874679,-58.47461076,PEATON-AUTO,PEATON,AUTO
2016-0076,1,2016-06-13,2016,6,13,16:20:00,16,AV SAN MARTIN Y CAMARONES,AVENIDA,15,-34.60356211,-58.46210891,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0077,1,2016-06-13,2016,6,13,21:52:00,21,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,1,-34.60536123,-58.3702777,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0078,1,2016-06-13,2016,6,13,23:01:00,23,AV BELGRANO Y AV JUJUY,AVENIDA,3,-34.6146383,-58.40491455,MOTO-MOTO,MOTO,MOTO
2016-0079,1,2016-06-16,2016,6,16,17:13:00,17,AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO,AVENIDA,13,-34.54864492,-58.45504154,AUTO-AUTO,AUTO,AUTO
2016-0080,1,2016-06-18,2016,6,18,6:42:00,6,AV GRAL PAZ Y AV RIVADAVIA,AVENIDA,9,-34.63931752,-58.52927982,AUTO-SD,AUTO,SD
2016-0081,1,2016-06-22,2016,6,22,7:42:00,7,AV CRISOLOGO LARRALDE Y MACHAIN,AVENIDA,12,-34.55904606,-58.4872106,MOTO-AUTO,MOTO,AUTO
2016-0082,1,2016-06-27,2016,6,27,18:24:00,18,AV LA PLATA 2384,AVENIDA,4,-34.64228803,-58.42273092,PEATON-AUTO,PEATON,AUTO
2016-0083,1,2016-06-28,2016,6,28,20:46:00,20,AV JUAN B ALBERDI Y PUAN,AVENIDA,6,-34.62539009,-58.44788671,PEATON-MOTO,PEATON,MOTO
2016-0084,1,2016-06-29,2016,6,29,22:00:00,22,CARLOS PELLEGRINI Y TUCUMAN,CALLE,1,-34.60135531,-58.38110563,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0085,1,2016-06-29,2016,6,29,22:00:00,22,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,AVENIDA,4,-34.657341,-58.42378834,MOTO-MOVIL,MOTO,OTRO
2016-0086,1,2016-06-30,2016,6,30,16:10:00,16,AV OLIVERA Y RAMON FALCON,AVENIDA,10,-34.63652467,-58.48727942,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0087,1,2016-07-02,2016,7,3,0:10:00,0,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,AUTOPISTA,1,-34.62907067,-58.37864583,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2016-0088,1,2016-07-11,2016,7,11,15:30:00,15,CERETTI Y NUÑEZ,CALLE,12,-34.56767549,-58.5015175,PEATON-AUTO,PEATON,AUTO
2016-0089,1,2016-07-14,2016,7,14,6:40:00,6,AV LUGONES Y LA PAMPA,AUTOPISTA,13,-34.55185825,-58.43233425,PEATON-AUTO,PEATON,AUTO
2016-0090,1,2016-07-14,2016,7,14,22:00:00,22,JERONIMO SALGUERO Y AV RIVADAVIA,AVENIDA,5,-34.6111224,-58.41971993,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0092,1,2016-07-15,2016,7,15,11:00:00,11,AV GRAL PAZ Y AV LIBERTADOR ,AVENIDA,13,-34.53476874,-58.46743471,MOTO-CARGAS,MOTO,CARGAS
2016-0093,1,2016-07-17,2016,7,17,3:30:00,3,AV JUAN B ALBERDI Y EMILIO MITRE,AVENIDA,6,-34.62301748,-58.44362126,AUTO-AUTO,AUTO,AUTO
2016-0095,1,2016-07-23,2016,7,23,6:12:00,6,MERCEDES Y AV GRAL MOSCONI,AVENIDA,11,-34.59546519,-58.51713095,MOTO-AUTO,MOTO,AUTO
2016-0096,1,2016-07-25,2016,7,25,7:00:00,7,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",AUTOPISTA,8,-34.66684950051973,-58.47433193007387,MOTO-CARGAS,MOTO,CARGAS
2016-0097,1,2016-07-26,2016,7,26,18:45:00,18,SOLIS Y MEXICO,CALLE,1,-34.6156281,-58.39038605,PEATON-AUTO,PEATON,AUTO
2016-0098,1,2016-07-27,2016,7,27,16:08:00,16,AV SAN JUAN Y ALBERTI,AVENIDA,3,-34.62356174,-58.40042405,MOTO-CARGAS,MOTO,CARGAS
2016-0099,1,2016-07-29,2016,7,29,16:00:00,16,AV GRAL MOSCONI Y AV GRAL PAZ,AVENIDA,11,-34.59798754,-58.52340614,CARGAS-CARGAS,CARGAS,CARGAS
2016-0100,1,2016-08-03,2016,8,3,23:27:00,23,AV GRAL PAZ  Y DONADO,AVENIDA,12,-34.54795581,-58.49491054,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2016-0101,1,2016-08-07,2016,8,7,19:42:00,19,AV GRAL PAZ Y JORGE CHAVEZ,AVENIDA,9,-34.65014993,-58.52932872,SD-SD,SD,SD
2016-0102,1,2016-08-10,2016,8,10,23:37:00,23,AV EVA PERON Y JOSE LEON SUAREZ,AVENIDA,9,-34.67316502,-58.50011639,MOTO-CARGAS,MOTO,CARGAS
2016-0104,1,2016-08-14,2016,8,14,21:15:00,21,ZINNY Y AV SANTIAGO DE COMPOSTELA,AVENIDA,9,-34.65624369,-58.46635001,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0105,1,2016-08-17,2016,8,17,0:05:00,0,AV FEDERICO LACROZE Y FRAGA,AVENIDA,15,-34.58435809,-58.45343236,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0106,1,2016-08-19,2016,8,19,21:02:00,21,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,AVENIDA,1,-34.58927731,-58.38090932,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0107,1,2016-08-20,2016,8,20,8:22:00,8,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,AUTOPISTA,4,-34.65429986,-58.37157668,MOTO-AUTO,MOTO,AUTO
2016-0109,1,2016-08-24,2016,8,24,5:45:00,5,AUTOPISTA PERITO MORENO Y BARRAGAN,AUTOPISTA,9,-34.63659934,-58.52280139,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2016-0110,1,2016-08-24,2016,8,24,20:21:00,20,AV ALBERDI Y CARHUE,AVENIDA,9,-34.6590353,-58.51232237,PEATON-SD,PEATON,SD
2016-0111,1,2016-08-25,2016,8,25,9:30:00,9,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,AUTOPISTA,15,-34.57663634,-58.47461905,MOTO-CARGAS,MOTO,CARGAS
2016-0112,1,2016-08-27,2016,8,27,4:40:00,4,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,AUTOPISTA,1,-34.62282019,-58.38268809,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2016-0113,1,2016-08-27,2016,8,27,16:45:00,16,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,AVENIDA,9,-34.64564271,-58.49603546,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0114,1,2016-08-31,2016,8,31,11:20:00,11,SALGUERO 1410,CALLE,14,-34.59394733,-58.41848605,BICICLETA-CARGAS,BICICLETA,CARGAS
2016-0115,1,2016-09-02,2016,9,2,11:50:00,11,ARIAS Y TRONADOR,CALLE,12,-34.54917673,-58.48935041,SD-CARGAS,SD,CARGAS
2016-0116,1,2016-09-02,2016,9,2,20:20:00,20,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-34.68475866,-58.44451316,MOTO-AUTO,MOTO,AUTO
2016-0117,1,2016-09-03,2016,9,3,15:30:00,15,AV DEL LIBERTADOR Y TAGLE,AVENIDA,14,-34.58271474,-58.39936478,AUTO-AUTO,AUTO,AUTO
2016-0118,1,2016-09-04,2016,9,4,3:30:00,3,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,AUTOPISTA,1,-34.62694503,-58.37936704,AUTO-AUTO,AUTO,AUTO
2016-0119,1,2016-09-04,2016,9,4,6:40:00,6,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,AVENIDA,12,-34.56353635,-58.49659234,SD-SD,SD,SD
2016-0122,1,2016-09-13,2016,9,13,7:10:00,7,AV EVA PERON 4233,AVENIDA,9,-34.65194557,-58.47256391,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2016-0123,1,2016-09-14,2016,9,14,9:00:00,9,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,AVENIDA,7,-34.64053676,-58.45130953,MOTO-AUTO,MOTO,AUTO
2016-0124,1,2016-09-16,2016,9,16,15:24:00,15,AVDA RIVADAVIA Y RIVERA INDARTE,AVENIDA,7,-34.62884871,-58.46271207,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0125,1,2016-09-17,2016,9,17,12:14:00,12,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,AUTOPISTA,10,-34.64243791,-58.49020869,MOTO-MOTO,MOTO,MOTO
2016-0126,2,2016-09-18,2016,9,18,22:45:00,22,IRIGOYEN Y TINOGASTA,CALLE,10,-34.62125906,-58.52572109,AUTO-CARGAS,AUTO,CARGAS
2016-0127,1,2016-09-24,2016,9,24,10:25:00,10,AV MARIANO ACOSTA Y AV CNEL ROCA,AVENIDA,8,-34.66677111,-58.44094791,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0128,1,2016-10-02,2016,10,2,11:30:00,11,CASTRO Y AV PAVON,AVENIDA,5,-34.6305389,-58.41914024,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0130,1,2016-10-04,2016,10,4,12:30:00,12,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,AUTOPISTA,1,-34.62764717,-58.37910942,MOTO-CARGAS,MOTO,CARGAS
2016-0131,1,2016-10-09,2016,10,9,19:13:00,19,MIRAVE 3500,CALLE,4,-34.64539318,-58.39871183,PEATON-AUTO,PEATON,AUTO
2016-0132,1,2016-10-10,2016,10,10,2:30:00,2,AV SAN JUAN Y 24 DE NOVIEMBRE,AVENIDA,3,-34.62477021,-58.41036975,AUTO-PASAJEROS,AUTO,PASAJEROS
2016-0133,1,2016-10-14,2016,10,14,0:05:00,0,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,AVENIDA,14,-34.5834269,-58.40204698,MOTO-AUTO,MOTO,AUTO
2016-0134,1,2016-10-23,2016,10,23,5:00:00,5,AV PIEDRA BUENA Y 2 DE ABRIL 1982,AVENIDA,8,-34.67648597,-58.48935287,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2016-0135,1,2016-10-24,2016,10,24,5:00:00,5,AV FIGUEROA ALCORTA  Y PINEDO,AVENIDA,14,-34.56403694,-58.42260225,PEATON-SD,PEATON,SD
2016-0136,1,2016-10-25,2016,10,25,0:00:00,0,AU BUENOS AIRES - LA PLATA KM. 4,AUTOPISTA,4,-34.628045006783,-58.357785360747,MOTO-CARGAS,MOTO,CARGAS
2016-0137,1,2016-10-25,2016,10,25,0:39:00,0,AV SAN MARTIN Y LADINES,AVENIDA,11,-34.59035925,-58.51537091,MOTO-MOTO,MOTO,MOTO
2016-0138,1,2016-10-27,2016,10,27,20:30:00,20,AV CABILDO Y BLANCO ENCALADA,AVENIDA,13,-34.55922742,-58.4590967,BICICLETA-CARGAS,BICICLETA,CARGAS
2016-0139,1,2016-10-28,2016,10,28,23:00:00,23,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,AVENIDA,14,-34.56539579,-58.42008769,MOTO-MOTO,MOTO,MOTO
2016-0140,1,2016-10-31,2016,10,31,2:58:00,2,AV JURAMENTO Y VUELTA DE OBLIGADO,AVENIDA,13,-34.56147293,-58.45566399,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS
2016-0142,1,2016-11-05,2016,11,5,23:30:00,23,AV DEL LIBERTADOR Y AV RAMOS MEJIA,AVENIDA,1,-34.59276462,-58.37533517,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0143,1,2016-11-06,2016,11,6,4:41:00,4,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-34.68475866,-58.44451316,MOTO-SD,MOTO,SD
2016-0144,1,2016-11-07,2016,11,7,12:10:00,12,AV. ALTE. BROWN 984,AVENIDA,4,-34.63343907,-58.35975012,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0145,1,2016-11-07,2016,11,7,20:56:00,20,AV DEL LIBERTADOR Y LA PAMPA,AVENIDA,13,-34.55953855,-58.44523595,MOTO-AUTO,MOTO,AUTO
2016-0146,1,2016-11-09,2016,11,9,20:00:00,20,PICHINCHA Y AV BRASIL,AVENIDA,4,-34.63036565,-58.39626094,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0147,1,2016-11-16,2016,11,16,21:15:00,21,AV INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,-34.61799615,-58.38896772,MOVIL-PASAJEROS,MOVIL,PASAJEROS
2016-0148,1,2016-11-16,2016,11,16,22:20:00,22,AV GARMENDIA 4895,AVENIDA,15,-34.59484504,-58.46536113,MOTO-MOTO,MOTO,MOTO
2016-0150,1,2016-11-18,2016,11,18,18:20:00,18,AV AMANCIO ALCORTA Y DIOGENES TABORDA,AVENIDA,4,-34.65273216,-58.40879146,CARGAS-CARGAS,CARGAS,CARGAS
2016-0152,1,2016-11-23,2016,11,23,21:10:00,21,AV PERITO MORENO Y ZUVIRIA,AVENIDA,7,-34.64991946,-58.46451841,MOTO-AUTO,MOTO,AUTO
2016-0153,1,2016-11-25,2016,11,25,15:42:00,15,ARAOZ Y AV CORDOBA,AVENIDA,15,-34.59485488,-58.4291709,PEATON-MOTO,PEATON,MOTO
2016-0154,1,2016-11-26,2016,11,26,14:14:00,14,AV GRAL PAZ 15200,AVENIDA,8,-34.68251141,-58.49007772,MOTO-MOTO,MOTO,MOTO
2016-0155,1,2016-11-26,2016,11,26,16:50:00,16,MADERO 900,CALLE,10,-34.62772274,-58.52756365,PEATON-AUTO,PEATON,AUTO
2016-0156,1,2016-11-26,2016,11,26,19:40:00,19,AV INDEPENDENCIA Y DEAN FUNES,AVENIDA,3,-34.61943202,-58.40638983,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0157,1,2016-12-03,2016,12,3,6:40:00,6,AV JUAN B JUSTO 5645,AVENIDA,11,-34.61740997,-58.47576807,MOTO-MOTO,MOTO,MOTO
2016-0159,1,2016-12-04,2016,12,4,7:21:00,7,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-34.68475866,-58.44451316,AUTO-SD,AUTO,SD
2016-0160,1,2016-12-06,2016,12,6,5:30:00,5,AUTOPISTA PERITO MORENO ALTURA VELZ,AUTOPISTA,9,-34.63635787,-58.51927194,CARGAS-OBJETO FIJO,CARGAS,OBJETO FIJO
2016-0161,1,2016-12-06,2016,12,6,7:22:00,7,AV SANTA FE Y GODOY CRUZ,AVENIDA,14,-34.57866344,-58.42525456,PEATON-PASAJEROS,PEATON,PASAJEROS
2016-0162,1,2016-12-07,2016,12,7,5:00:00,5,AV FEDERICO LACROZE Y AV FOREST,AVENIDA,15,-34.58518167,-58.45396573,PEATON-AUTO,PEATON,AUTO
2016-0163,1,2016-12-10,2016,12,10,7:30:00,7,AV GRAL PAZ Y AV GENERAL MOSCONI,AVENIDA,11,-34.59798754,-58.52340614,MOTO-AUTO,MOTO,AUTO
2016-0164,1,2016-12-11,2016,12,11,6:16:00,6,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,4,-34.64119105,-58.42323628,AUTO-AUTO,AUTO,AUTO
2016-0165,1,2016-12-12,2016,12,12,8:25:00,8,AV MARTIN GARCIA 300,AVENIDA,4,-34.62841919,-58.36926144,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2016-0168,1,2016-12-13,2016,12,13,10:40:00,10,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,4,-34.64119105,-58.42323628,MOTO-AUTO,MOTO,AUTO
2016-0169,1,2016-12-15,2016,12,15,15:30:00,15,NUÑEZ Y AV RICARDO BALBIN,AVENIDA,12,-34.55676497,-58.47935434,MOTO-PASAJEROS,MOTO,PASAJEROS
2016-0170,1,2016-12-19,2016,12,19,17:10:00,17,AV GRAL PAZ 4500,AVENIDA,12,-34.5637998,-58.50598256,MOTO-AUTO,MOTO,AUTO
2016-0171,1,2016-12-25,2016,12,25,19:00:00,19,AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO,AUTOPISTA,1,-34.62150748,-58.36607137,MOTO-MOTO,MOTO,MOTO
2016-0172,1,2016-12-26,2016,12,26,8:00:00,8,AV GARAY Y CASTRO,AVENIDA,5,-34.63174259,-58.41918902,MOTO-CARGAS,MOTO,CARGAS
2016-0173,1,2016-12-26,2016,12,26,19:52:00,19,AV DIRECTORIO Y AV SAN PEDRITO,AVENIDA,7,-34.63551751,-58.46749188,MOTO-CARGAS,MOTO,CARGAS
2016-0175,1,2016-12-27,2016,12,27,8:15:00,8,CNEL RAMON L FALCON Y MEMBRILLAR,CALLE,7,-34.62960517,-58.46064174,PEATON-BICICLETA,PEATON,BICICLETA
2016-0176,1,2016-12-28,2016,12,28,1:41:00,1,AV BELGRANO Y AV PASEO COLON,AVENIDA,1,-34.61232875,-58.36956186,MOTO-PASAJEROS,MOTO,PASAJEROS
